controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 00:00:00,0,0,26.20632,2691.497,81.81974,0,28.67395,1,1,1884.048,1384.048,755.1298,392.0924,1147.222,3,0,0,347.2222,800,0,300,924.8426,0.4624213,0.6296853,500,0,249.9603,0.1586165,628.9184,260.538,56.57725,0,0,0,351.0231,117.1758,233.8473,509.2683,0,954.8871,0,-5.684342e-14,1.669775e-13,7.81597e-14
naive,2026-01-05 00:15:00,1,0.25,25.72881,2729.4,72.77677,0.2518852,20.35422,1,1,1910.58,1910.104,540.6673,297.5468,838.2141,2,0,0,38.21412,800,0,81.81974,904.2421,0.452121,0.5823598,0.4757993,0,250,0.3171828,1369.437,28.81993,57.07946,0,0.2518852,0,352.5165,252.6715,99.84501,550.2183,0,1036.657,0,0,-6.217249e-15,4.996004e-15
naive,2026-01-05 00:30:00,2,0.5,25.64476,2765.172,73.73279,2.14012,27.82063,1,1,1935.62,1935.303,536.7621,295.8252,832.5873,2,0,0,32.58727,800,0,77.4242,884.7437,0.4423718,0.569388,0.3172331,0,250,0.3172331,1398.541,24.59824,57.16787,0,2.014178,3.222393,356.5284,257.602,98.92645,554.0208,0,1047.202,0,0,3.064216e-14,4.263256e-14
naive,2026-01-05 00:45:00,3,0.75,25.43414,2761.963,89.80617,5.56485,20.73732,1,1,1933.374,1933.057,537.7519,296.2616,834.0135,2,0,0,34.01351,800,0,76.9071,865.3776,0.4326888,0.5571101,0.3172331,0,250,0.3172331,1395.305,25.73213,57.38938,13.6964,4.767515,0,354.6015,255.9138,98.68765,552.1754,0,1071.638,0,0,1.972866e-13,4.263256e-14
naive,2026-01-05 01:00:00,4,1,25.24264,2754.645,96.22047,6.108724,35.24251,1,1,1928.251,1927.934,536.6025,295.7549,832.3573,2,0,0,32.35734,800,0,81.52308,844.8606,0.4224303,0.5449156,0.3172331,0,250,0.3172331,1391.332,24.52877,57.59079,16.68661,4.11951,10.71374,352.3008,254.203,98.09782,551.9153,0,1074.932,0,5.684342e-14,2.308154e-13,4.263256e-14
naive,2026-01-05 01:15:00,5,1.25,25.08645,2742.963,84.44313,3.730806,29.90074,1,1,1920.074,1919.757,538.5728,296.6235,835.1962,2,0,0,35.19621,800,0,85.6843,823.3065,0.4116533,0.5319963,0.3172331,0,250,0.3172331,1381.184,26.72478,57.75507,1.571939,0.9176905,3.175955,349.7091,251.5594,98.14969,548.7613,0,1036.843,0,5.684342e-14,-1.006972e-13,4.263256e-14
naive,2026-01-05 01:30:00,6,1.5,24.70027,2721.714,82.80818,6.712637,22.17952,1,1,1905.2,1904.883,539.059,296.8378,835.8968,2,0,0,35.8968,800,0,86.09924,801.6521,0.4008261,0.5184241,0.3172331,0,250,0.3172331,1365.824,27.36764,58.16122,0,3.746573,0,34.2936,24.58483,9.708772,321.4226,0,583.8768,0,0,8.504308e-14,4.263256e-14
naive,2026-01-05 01:45:00,7,1.75,24.55521,2756.675,78.21129,0,17.58541,1,1,1929.672,1929.355,538.379,296.5381,834.9171,2,0,0,34.91711,800,0,86.58804,779.8789,0.3899395,0.5047886,0.3172331,0,250,0.3172331,1390.976,26.66125,58.31379,0,0,0,34.7341,25.03757,9.696533,321.5756,0,577.5483,0,-1.136868e-13,-1.906253e-13,4.263256e-14
naive,2026-01-05 02:00:00,8,2,24.33347,2711.506,91.36316,3.452053,32.33712,1,1,1898.055,1897.737,537.3395,296.0798,833.4193,2,0,0,33.41925,800,0,85.54095,758.3709,0.3791854,0.4910783,0.3172331,0,250,0.3172331,1360.398,25.57683,58.547,8.885847,0.3884254,6.760292,34.16498,24.48716,9.677821,321.7799,0,593.6926,0,0,1.310618e-13,4.263256e-14
naive,2026-01-05 02:15:00,9,2.25,24.6636,2703.164,81.28817,3.935489,33.30909,1,1,1892.215,1891.897,538.027,296.3829,834.4098,2,0,0,34.40984,800,0,86.57142,736.6087,0.3683043,0.477535,0.3172331,0,250,0.3172331,1353.87,26.24408,58.19979,0,0.8287022,7.065014,34.05986,24.36967,9.690196,322.0285,0,580.0117,0,-5.684342e-14,-1.273981e-13,4.263256e-14
